"","hauljoin","cruise","vessel","haul","specimenid","species_code","length"
"2743",-5229,200901,89,111,192,10110,420
"2744",-5229,200901,89,111,193,10110,390
"2745",-5229,200901,89,111,194,10110,450
"2746",-5229,200901,89,111,195,10110,460
"2747",-5229,200901,89,111,196,10110,390
"2748",-5229,200901,89,111,197,10110,380
"2749",-5229,200901,89,111,198,10110,340
"2750",-5229,200901,89,111,199,10110,220
"2751",-5229,200901,89,111,200,10110,400
"2752",-5229,200901,89,111,201,10110,410
"2753",-5229,200901,89,111,202,10110,510
"2754",-5229,200901,89,111,203,10110,370
"2755",-5229,200901,89,111,204,10110,540
"2756",-5229,200901,89,111,205,10110,430
"2757",-5229,200901,89,111,206,10110,380
"2758",-5229,200901,89,111,207,10110,320
"2759",-5229,200901,89,111,208,10110,390
"2760",-5229,200901,89,111,209,10110,480
"2761",-5229,200901,89,111,210,10110,440
"2762",-5229,200901,89,111,211,10110,360
"2763",-5229,200901,89,111,212,10110,260
"2764",-5229,200901,89,111,213,10110,280
"2765",-5229,200901,89,111,214,10110,420
"2766",-5229,200901,89,111,215,10110,350
"2767",-5229,200901,89,111,216,10110,500
"2768",-5229,200901,89,111,217,10110,310
"2769",-5229,200901,89,111,218,10110,220
"2770",-5229,200901,89,111,219,10110,330
"2771",-5229,200901,89,111,220,10110,340
"2772",-5229,200901,89,111,221,10110,240
"2773",-5229,200901,89,111,222,10110,450
"2774",-5229,200901,89,111,223,10110,290
"2775",-5229,200901,89,111,224,10110,460
"2776",-5229,200901,89,111,225,10110,590
"2777",-5229,200901,89,111,226,10110,300
"2778",-5230,200901,89,112,202,10130,240
"2779",-5230,200901,89,112,203,10130,200
"2780",-5230,200901,89,112,227,10110,630
"2781",-5230,200901,89,112,228,10110,250
"2782",-5230,200901,89,112,229,10110,230
"2783",-5230,200901,89,112,230,10110,680
"2784",-5230,200901,89,112,231,10110,240
"2785",-5230,200901,89,112,232,10110,170
"2786",-5230,200901,89,112,233,10110,180
"2787",-5230,200901,89,112,234,10110,130
"2788",-5230,200901,89,112,235,10110,710
"2789",-5230,200901,89,112,236,10110,660
"2790",-5230,200901,89,112,237,10110,570
"2791",-5230,200901,89,112,238,10110,160
"2792",-5230,200901,89,112,239,10110,180
"2793",-5230,200901,89,112,240,10110,170
"2794",-5230,200901,89,112,313,21740,480
"2795",-5230,200901,89,112,314,21740,590
"2796",-5230,200901,89,112,315,21740,520
"2797",-5230,200901,89,112,316,21740,490
"2798",-5230,200901,89,112,317,21740,610
"2799",-5230,200901,89,112,318,21740,420
"2800",-5230,200901,89,112,544,21720,720
"2801",-5230,200901,89,112,545,21720,680
"2802",-5231,200901,89,113,212,10130,190
"2803",-5231,200901,89,113,213,10130,210
"2804",-5231,200901,89,113,214,10130,310
"2805",-5231,200901,89,113,215,10130,230
"2806",-5231,200901,89,113,216,10130,240
"2807",-5231,200901,89,113,217,10130,220
"2808",-5231,200901,89,113,218,10130,150
"2809",-5231,200901,89,113,241,10110,510
"2810",-5231,200901,89,113,242,10110,400
"2811",-5231,200901,89,113,243,10110,430
"2812",-5231,200901,89,113,244,10110,500
"2813",-5231,200901,89,113,245,10110,410
"2814",-5231,200901,89,113,246,10110,420
"2815",-5231,200901,89,113,247,10110,270
"2816",-5231,200901,89,113,248,10110,250
"2817",-5231,200901,89,113,249,10110,320
"2818",-5231,200901,89,113,250,10110,180
"2819",-5231,200901,89,113,251,10110,260
"2820",-5231,200901,89,113,252,10110,700
"2821",-5231,200901,89,113,253,10110,240
"2822",-5231,200901,89,113,254,10110,440
"2823",-5231,200901,89,113,255,10110,170
"2824",-5231,200901,89,113,256,10110,560
"2825",-5231,200901,89,113,257,10110,330
"2826",-5231,200901,89,113,258,10110,450
"2827",-5231,200901,89,113,259,10110,370
"2828",-5231,200901,89,113,260,10110,300
"2829",-5231,200901,89,113,261,10110,470
"2830",-5231,200901,89,113,262,10110,220
"2831",-5231,200901,89,113,263,10110,200
"2832",-5231,200901,89,113,264,10110,310
"2833",-5231,200901,89,113,265,10110,360
"2834",-5231,200901,89,113,266,10110,460
"2835",-5231,200901,89,113,267,10110,280
"2836",-5231,200901,89,113,268,10110,160
"2837",-5231,200901,89,113,269,10110,490
"2838",-5231,200901,89,113,270,10110,150
"2839",-5231,200901,89,113,271,10110,230
"2840",-5231,200901,89,113,272,10110,390
"2841",-5231,200901,89,113,273,10110,570
"2842",-5231,200901,89,113,274,10110,710
"2843",-5231,200901,89,113,193,471,1060
"2844",-5231,200901,89,113,194,471,940
"2845",-5231,200901,89,113,204,10130,300
"2846",-5231,200901,89,113,205,10130,200
"2847",-5231,200901,89,113,206,10130,270
"2848",-5231,200901,89,113,207,10130,250
"2849",-5231,200901,89,113,208,10130,260
"2850",-5231,200901,89,113,209,10130,290
"2851",-5231,200901,89,113,210,10130,280
"2852",-5231,200901,89,113,211,10130,160
"2853",-5232,200901,89,114,219,10130,240
"2854",-5232,200901,89,114,220,10130,260
"2855",-5232,200901,89,114,221,10130,280
"2856",-5232,200901,89,114,222,10130,330
"2857",-5232,200901,89,114,223,10130,220
"2858",-5232,200901,89,114,224,10130,270
"2859",-5232,200901,89,114,225,10130,300
"2860",-5232,200901,89,114,226,10130,230
"2861",-5232,200901,89,114,275,10110,360
"2862",-5232,200901,89,114,276,10110,160
"2863",-5232,200901,89,114,277,10110,270
"2864",-5232,200901,89,114,278,10110,320
"2865",-5232,200901,89,114,279,10110,300
"2866",-5232,200901,89,114,280,10110,430
"2867",-5232,200901,89,114,281,10110,370
"2868",-5232,200901,89,114,282,10110,250
"2869",-5232,200901,89,114,283,10110,290
"2870",-5232,200901,89,114,284,10110,220
"2871",-5232,200901,89,114,285,10110,240
"2872",-5232,200901,89,114,286,10110,260
"2873",-5232,200901,89,114,195,471,830
"2874",-5232,200901,89,114,319,21740,510
"2875",-5232,200901,89,114,320,21740,510
"2876",-5232,200901,89,114,321,21740,430
"2877",-5232,200901,89,114,322,21740,410
"2878",-5232,200901,89,114,323,21740,510
"2879",-5232,200901,89,114,324,21740,430
"2880",-5232,200901,89,114,325,21740,160
"2881",-5232,200901,89,114,326,21740,140
"2882",-5233,200901,89,115,327,21740,470
"2883",-5233,200901,89,115,328,21740,590
"2884",-5233,200901,89,115,329,21740,570
"2885",-5233,200901,89,115,330,21740,520
"2886",-5233,200901,89,115,331,21740,500
"2887",-5233,200901,89,115,332,21740,490
"2888",-5233,200901,89,115,333,21740,180
"2889",-5233,200901,89,115,334,21740,170
"2890",-5233,200901,89,115,546,21720,880
"2891",-5233,200901,89,115,547,21720,820
"2892",-5233,200901,89,115,548,21720,890
"2893",-5233,200901,89,115,287,10110,410
"2894",-5233,200901,89,115,288,10110,230
"2895",-5233,200901,89,115,289,10110,420
"2896",-5233,200901,89,115,290,10110,440
"2897",-5233,200901,89,115,291,10110,180
"2898",-5233,200901,89,115,292,10110,280
"2899",-5233,200901,89,115,293,10110,140
"2900",-5233,200901,89,115,196,471,1080
"2901",-5233,200901,89,115,197,471,890
"2902",-5234,200901,89,116,83,21347,350
"2903",-5234,200901,89,116,84,21347,410
"2904",-5234,200901,89,116,85,21347,360
"2905",-5234,200901,89,116,86,21347,380
"2906",-5234,200901,89,116,87,21347,450
"2907",-5234,200901,89,116,88,21347,230
"2908",-5234,200901,89,116,89,21347,370
"2909",-5234,200901,89,116,549,21720,370
"2910",-5234,200901,89,116,550,21720,400
"2911",-5234,200901,89,116,551,21720,440
"2912",-5234,200901,89,116,552,21720,330
"2913",-5234,200901,89,116,553,21720,270
"2914",-5234,200901,89,116,554,21720,390
"2915",-5234,200901,89,116,555,21720,360
"2916",-5234,200901,89,116,556,21720,490
"2917",-5234,200901,89,116,557,21720,460
"2918",-5234,200901,89,116,558,21720,450
"2919",-5234,200901,89,116,559,21720,320
"2920",-5234,200901,89,116,560,21720,380
"2921",-5234,200901,89,116,561,21720,420
"2922",-5234,200901,89,116,562,21720,350
"2923",-5234,200901,89,116,563,21720,580
"2924",-5234,200901,89,116,564,21720,350
"2925",-5234,200901,89,116,565,21720,250
"2926",-5234,200901,89,116,566,21720,310
"2927",-5234,200901,89,116,567,21720,410
"2928",-5234,200901,89,116,568,21720,200
"2929",-5234,200901,89,116,569,21720,230
"2930",-5234,200901,89,116,570,21720,530
"2931",-5234,200901,89,116,571,21720,700
"2932",-5234,200901,89,116,572,21720,500
"2933",-5234,200901,89,116,573,21720,560
"2934",-5234,200901,89,116,574,21720,520
"2935",-5234,200901,89,116,575,21720,660
"2936",-5234,200901,89,116,576,21720,480
"2937",-5234,200901,89,116,577,21720,550
"2938",-5234,200901,89,116,578,21720,630
"2939",-5234,200901,89,116,579,21720,650
"2940",-5234,200901,89,116,580,21720,340
"2941",-5234,200901,89,116,581,21720,390
"2942",-5234,200901,89,116,582,21720,560
"2943",-5234,200901,89,116,583,21720,430
"2944",-5234,200901,89,116,584,21720,420
"2945",-5234,200901,89,116,585,21720,840
"2946",-5234,200901,89,116,586,21720,440
"2947",-5234,200901,89,116,587,21720,320
"2948",-5234,200901,89,116,588,21720,290
"2949",-5234,200901,89,116,589,21720,270
"2950",-5234,200901,89,116,590,21720,240
"2951",-5234,200901,89,116,591,21720,180
"2952",-5234,200901,89,116,592,21720,330
"2953",-5234,200901,89,116,593,21720,210
"2954",-5234,200901,89,116,594,21720,280
"2955",-5234,200901,89,116,595,21720,590
"2956",-5234,200901,89,116,596,21720,460
"2957",-5234,200901,89,116,597,21720,480
"2958",-5234,200901,89,116,598,21720,360
"2959",-5234,200901,89,116,599,21720,370
"2960",-5234,200901,89,116,600,21720,350
"2961",-5234,200901,89,116,601,21720,250
"2962",-5234,200901,89,116,602,21720,220
"2963",-5234,200901,89,116,603,21720,710
"2964",-5234,200901,89,116,604,21720,780
"2965",-5234,200901,89,116,605,21720,920
"2966",-5234,200901,89,116,606,21720,580
"2967",-5234,200901,89,116,607,21720,220
"2968",-5234,200901,89,116,198,471,510
"2969",-5234,200901,89,116,199,471,430
"2970",-5234,200901,89,116,200,471,370
"2971",-5234,200901,89,116,452,10210,380
"2972",-5234,200901,89,116,453,10210,230
"2973",-5234,200901,89,116,454,10210,310
"2974",-5234,200901,89,116,455,10210,390
"2975",-5234,200901,89,116,456,10210,280
"2976",-5234,200901,89,116,457,10210,260
"2977",-5234,200901,89,116,458,10210,440
"2978",-5234,200901,89,116,459,10210,290
"2979",-5234,200901,89,116,460,10210,220
"2980",-5234,200901,89,116,461,10210,250
"2981",-5234,200901,89,116,462,10210,410
"2982",-5234,200901,89,116,463,10210,410
"2983",-5234,200901,89,116,464,10210,420
"2984",-5234,200901,89,116,465,10210,400
"2985",-5234,200901,89,116,466,10210,430
"2986",-5234,200901,89,116,467,10210,430
"2987",-5234,200901,89,116,335,21740,540
"2988",-5234,200901,89,116,336,21740,600
"2989",-5234,200901,89,116,337,21740,620
"2990",-5234,200901,89,116,338,21740,540
"2991",-5234,200901,89,116,339,21740,560
"2992",-5234,200901,89,116,340,21740,520
"2993",-5234,200901,89,116,341,21740,230
"2994",-5234,200901,89,116,342,21740,150
"2995",-5234,200901,89,116,67,21347,380
"2996",-5234,200901,89,116,68,21347,370
"2997",-5234,200901,89,116,69,21347,360
"2998",-5234,200901,89,116,70,21347,440
"2999",-5234,200901,89,116,71,21347,350
"3000",-5234,200901,89,116,72,21347,390
"3001",-5234,200901,89,116,73,21347,410
"3002",-5234,200901,89,116,74,21347,470
"3003",-5234,200901,89,116,75,21347,330
"3004",-5234,200901,89,116,76,21347,300
"3005",-5234,200901,89,116,77,21347,420
"3006",-5234,200901,89,116,78,21347,420
"3007",-5234,200901,89,116,79,21347,400
"3008",-5234,200901,89,116,80,21347,390
"3009",-5234,200901,89,116,81,21347,420
"3010",-5234,200901,89,116,82,21347,440
"3011",-5235,200901,89,117,343,21740,650
"3012",-5235,200901,89,117,344,21740,630
"3013",-5235,200901,89,117,345,21740,610
"3014",-5235,200901,89,117,346,21740,570
"3015",-5235,200901,89,117,347,21740,640
"3016",-5235,200901,89,117,348,21740,570
"3017",-5235,200901,89,117,608,21720,750
"3018",-5235,200901,89,117,612,21720,740
"3019",-5235,200901,89,117,609,21720,830
"3020",-5235,200901,89,117,610,21720,330
"3021",-5235,200901,89,117,611,21720,680
"3022",-5235,200901,89,117,613,21720,430
"3023",-5235,200901,89,117,614,21720,470
"3024",-5235,200901,89,117,615,21720,580
"3025",-5235,200901,89,117,616,21720,550
"3026",-5235,200901,89,117,617,21720,330
"3027",-5235,200901,89,117,618,21720,190
"3028",-5235,200901,89,117,619,21720,180
"3029",-5235,200901,89,117,620,21720,170
"3030",-5235,200901,89,117,201,471,370
"3031",-5235,200901,89,117,202,471,970
"3032",-5235,200901,89,117,203,471,950
"3033",-5236,200901,89,119,621,21720,570
"3034",-5236,200901,89,119,622,21720,620
"3035",-5236,200901,89,119,305,10285,450
"3036",-5236,200901,89,119,306,10285,480
"3037",-5236,200901,89,119,307,10285,470
"3038",-5236,200901,89,119,308,10285,400
"3039",-5236,200901,89,119,309,10285,410
"3040",-5236,200901,89,119,310,10285,460
"3041",-5236,200901,89,119,311,10285,440
"3042",-5236,200901,89,119,312,10285,430
"3043",-5236,200901,89,119,313,10285,490
"3044",-5236,200901,89,119,314,10285,520
"3045",-5236,200901,89,119,315,10285,510
"3046",-5236,200901,89,119,316,10285,510
"3047",-5236,200901,89,119,317,10285,500
"3048",-5236,200901,89,119,623,21720,530
"3049",-5236,200901,89,119,624,21720,760
"3050",-5236,200901,89,119,625,21720,690
"3051",-5236,200901,89,119,626,21720,510
"3052",-5236,200901,89,119,8,10115,100
"3053",-5236,200901,89,119,9,10115,110
"3054",-5236,200901,89,119,349,21740,620
"3055",-5236,200901,89,119,350,21740,660
"3056",-5236,200901,89,119,351,21740,700
"3057",-5236,200901,89,119,352,21740,660
"3058",-5236,200901,89,119,353,21740,590
"3059",-5236,200901,89,119,354,21740,640
"3060",-5236,200901,89,119,204,471,410
"3061",-5236,200901,89,119,205,471,800
"3062",-5236,200901,89,119,206,471,980
"3063",-5237,200901,89,120,277,10261,340
"3064",-5237,200901,89,120,278,10261,300
"3065",-5237,200901,89,120,279,10261,320
"3066",-5237,200901,89,120,280,10261,330
"3067",-5237,200901,89,120,281,10261,270
"3068",-5237,200901,89,120,282,10261,260
"3069",-5237,200901,89,120,283,10261,350
"3070",-5237,200901,89,120,284,10261,310
"3071",-5237,200901,89,120,285,10261,210
"3072",-5237,200901,89,120,286,10261,220
"3073",-5237,200901,89,120,287,10261,200
"3074",-5237,200901,89,120,288,10261,270
"3075",-5237,200901,89,120,289,10261,340
"3076",-5237,200901,89,120,290,10261,350
"3077",-5237,200901,89,120,291,10261,370
"3078",-5237,200901,89,120,292,10261,380
"3079",-5237,200901,89,120,293,10261,210
"3080",-5237,200901,89,120,294,10261,290
"3081",-5237,200901,89,120,295,10261,280
"3082",-5237,200901,89,120,296,10261,330
"3083",-5237,200901,89,120,297,10261,390
"3084",-5237,200901,89,120,298,10261,300
"3085",-5237,200901,89,120,299,10261,200
"3086",-5237,200901,89,120,300,10261,360
"3087",-5237,200901,89,120,301,10261,190
"3088",-5237,200901,89,120,207,471,420
"3089",-5237,200901,89,120,208,471,600
"3090",-5237,200901,89,120,209,471,390
"3091",-5237,200901,89,120,318,10285,530
"3092",-5237,200901,89,120,627,21720,650
"3093",-5237,200901,89,120,628,21720,780
"3094",-5238,200901,89,121,210,471,580
"3095",-5238,200901,89,121,211,471,410
"3096",-5238,200901,89,121,629,21720,100
"3097",-5238,200901,89,121,630,21720,140
"3098",-5238,200901,89,121,631,21720,210
"3099",-5238,200901,89,121,632,21720,150
"3100",-5238,200901,89,121,468,10210,250
"3101",-5238,200901,89,121,469,10210,250
"3102",-5238,200901,89,121,302,10261,290
"3103",-5239,200901,89,122,212,471,860
"3104",-5239,200901,89,122,213,471,980
"3105",-5239,200901,89,122,355,21740,100
"3106",-5239,200901,89,122,356,21740,110
"3107",-5239,200901,89,122,633,21720,760
"3108",-5239,200901,89,122,10,10115,310
"3109",-5239,200901,89,122,11,10115,120
"3110",-5239,200901,89,122,12,10115,100
"3111",-5239,200901,89,122,470,10210,360
"3112",-5239,200901,89,122,471,10210,300
"3113",-5239,200901,89,122,472,10210,240
"3114",-5239,200901,89,122,303,10261,260
"3115",-5240,200901,89,123,214,471,450
"3116",-5240,200901,89,123,215,471,850
"3117",-5240,200901,89,123,216,471,770
"3118",-5240,200901,89,123,357,21740,750
"3119",-5240,200901,89,123,358,21740,110
"3120",-5240,200901,89,123,359,21740,100
"3121",-5240,200901,89,123,360,21740,100
"3122",-5240,200901,89,123,319,10285,300
"3123",-5240,200901,89,123,320,10285,340
"3124",-5240,200901,89,123,321,10285,350
"3125",-5240,200901,89,123,322,10285,390
"3126",-5240,200901,89,123,323,10285,500
"3127",-5240,200901,89,123,324,10285,330
"3128",-5240,200901,89,123,325,10285,420
"3129",-5240,200901,89,123,326,10285,520
"3130",-5240,200901,89,123,327,10285,370
"3131",-5240,200901,89,123,13,10115,100
"3132",-5240,200901,89,123,14,10115,110
"3133",-5240,200901,89,123,15,10115,90
"3134",-5240,200901,89,123,634,21720,700
"3135",-5240,200901,89,123,635,21720,680
"3136",-5240,200901,89,123,636,21720,550
"3137",-5240,200901,89,123,637,21720,300
"3138",-5240,200901,89,123,638,21720,870
"3139",-5240,200901,89,123,639,21720,760
"3140",-5240,200901,89,123,640,21720,650
"3141",-5240,200901,89,123,641,21720,640
"3142",-5240,200901,89,123,642,21720,790
"3143",-5240,200901,89,123,16,10115,110
"3144",-5240,200901,89,123,473,10210,320
"3145",-5240,200901,89,123,474,10210,220
"3146",-5240,200901,89,123,475,10210,350
"3147",-5240,200901,89,123,304,10261,220
"3148",-5240,200901,89,123,305,10261,180
"3149",-5240,200901,89,123,306,10261,370
"3150",-5240,200901,89,123,307,10261,230
"3151",-5240,200901,89,123,308,10261,110
"3152",-5240,200901,89,123,309,10261,180
"3153",-5240,200901,89,123,310,10261,170
"3154",-5240,200901,89,123,311,10261,230
"3155",-5240,200901,89,123,312,10261,250
"3156",-5241,200901,89,124,217,471,500
"3157",-5241,200901,89,124,218,471,370
"3158",-5241,200901,89,124,219,471,380
"3159",-5241,200901,89,124,361,21740,110
"3160",-5241,200901,89,124,362,21740,100
"3161",-5241,200901,89,124,363,21740,110
"3162",-5241,200901,89,124,364,21740,100
"3163",-5241,200901,89,124,643,21720,610
"3164",-5241,200901,89,124,644,21720,290
"3165",-5241,200901,89,124,17,10115,200
"3166",-5241,200901,89,124,476,10210,330
"3167",-5241,200901,89,124,477,10210,260
"3168",-5241,200901,89,124,313,10261,310
"3169",-5241,200901,89,124,314,10261,400
"3170",-5241,200901,89,124,315,10261,420
"3171",-5241,200901,89,124,316,10261,100
"3172",-5242,200901,89,125,365,21740,650
"3173",-5242,200901,89,125,366,21740,680
"3174",-5242,200901,89,125,367,21740,720
"3175",-5242,200901,89,125,368,21740,690
"3176",-5242,200901,89,125,369,21740,120
"3177",-5242,200901,89,125,370,21740,100
"3178",-5242,200901,89,125,18,10115,900
"3179",-5242,200901,89,125,19,10115,870
"3180",-5242,200901,89,125,20,10115,190
"3181",-5242,200901,89,125,21,10115,220
"3182",-5242,200901,89,125,22,10115,130
"3183",-5242,200901,89,125,645,21720,320
"3184",-5242,200901,89,125,646,21720,460
"3185",-5242,200901,89,125,647,21720,210
"3186",-5242,200901,89,125,648,21720,350
"3187",-5242,200901,89,125,649,21720,440
"3188",-5242,200901,89,125,650,21720,480
"3189",-5242,200901,89,125,651,21720,340
"3190",-5242,200901,89,125,652,21720,410
"3191",-5242,200901,89,125,653,21720,390
"3192",-5242,200901,89,125,654,21720,720
"3193",-5242,200901,89,125,655,21720,750
"3194",-5242,200901,89,125,656,21720,400
"3195",-5242,200901,89,125,657,21720,240
"3196",-5242,200901,89,125,658,21720,190
"3197",-5242,200901,89,125,659,21720,220
"3198",-5242,200901,89,125,660,21720,160
"3199",-5242,200901,89,125,661,21720,520
"3200",-5242,200901,89,125,662,21720,310
"3201",-5242,200901,89,125,663,21720,290
"3202",-5242,200901,89,125,664,21720,180
"3203",-5242,200901,89,125,665,21720,420
"3204",-5242,200901,89,125,666,21720,350
"3205",-5242,200901,89,125,667,21720,370
"3206",-5242,200901,89,125,668,21720,190
"3207",-5242,200901,89,125,669,21720,490
"3208",-5242,200901,89,125,670,21720,590
"3209",-5242,200901,89,125,671,21720,480
"3210",-5242,200901,89,125,220,471,940
"3211",-5242,200901,89,125,221,471,960
"3212",-5242,200901,89,125,222,471,980
"3213",-5243,200901,89,126,227,10130,320
"3214",-5243,200901,89,126,228,10130,390
"3215",-5243,200901,89,126,229,10130,420
"3216",-5243,200901,89,126,230,10130,350
"3217",-5243,200901,89,126,231,10130,380
"3218",-5243,200901,89,126,232,10130,290
"3219",-5243,200901,89,126,233,10130,410
"3220",-5243,200901,89,126,249,10130,380
"3221",-5243,200901,89,126,250,10130,330
"3222",-5243,200901,89,126,251,10130,350
"3223",-5243,200901,89,126,317,10261,400
"3224",-5243,200901,89,126,318,10261,400
"3225",-5243,200901,89,126,319,10261,350
"3226",-5243,200901,89,126,320,10261,400
"3227",-5243,200901,89,126,321,10261,350
"3228",-5243,200901,89,126,322,10261,320
"3229",-5243,200901,89,126,323,10261,330
"3230",-5243,200901,89,126,324,10261,200
"3231",-5243,200901,89,126,328,10285,530
"3232",-5243,200901,89,126,90,21347,340
"3233",-5243,200901,89,126,91,21347,380
"3234",-5243,200901,89,126,92,21347,350
"3235",-5243,200901,89,126,93,21347,320
"3236",-5243,200901,89,126,94,21347,390
"3237",-5243,200901,89,126,95,21347,400
"3238",-5243,200901,89,126,96,21347,360
"3239",-5243,200901,89,126,97,21347,230
"3240",-5243,200901,89,126,98,21347,260
"3241",-5243,200901,89,126,99,21347,330
"3242",-5243,200901,89,126,100,21347,250
"3243",-5243,200901,89,126,101,21347,310
"3244",-5243,200901,89,126,102,21347,270
"3245",-5243,200901,89,126,103,21347,180
"3246",-5243,200901,89,126,104,21347,290
"3247",-5243,200901,89,126,105,21347,320
"3248",-5243,200901,89,126,106,21347,410
"3249",-5243,200901,89,126,107,21347,330
"3250",-5243,200901,89,126,108,21347,380
"3251",-5243,200901,89,126,109,21347,350
"3252",-5243,200901,89,126,110,21347,310
"3253",-5243,200901,89,126,111,21347,230
"3254",-5243,200901,89,126,112,21347,280
"3255",-5243,200901,89,126,113,21347,260
"3256",-5243,200901,89,126,114,21347,340
"3257",-5243,200901,89,126,234,10130,440
"3258",-5243,200901,89,126,235,10130,430
"3259",-5243,200901,89,126,236,10130,400
"3260",-5243,200901,89,126,237,10130,340
"3261",-5243,200901,89,126,225,471,920
"3262",-5243,200901,89,126,238,10130,180
"3263",-5243,200901,89,126,223,471,990
"3264",-5243,200901,89,126,224,471,990
"3265",-5243,200901,89,126,371,21740,590
"3266",-5243,200901,89,126,372,21740,590
"3267",-5243,200901,89,126,373,21740,610
"3268",-5243,200901,89,126,374,21740,560
"3269",-5243,200901,89,126,375,21740,590
"3270",-5243,200901,89,126,376,21740,560
"3271",-5243,200901,89,126,377,21740,100
"3272",-5243,200901,89,126,378,21740,100
"3273",-5243,200901,89,126,239,10130,430
"3274",-5243,200901,89,126,240,10130,310
"3275",-5243,200901,89,126,241,10130,360
"3276",-5243,200901,89,126,242,10130,370
"3277",-5243,200901,89,126,243,10130,390
"3278",-5243,200901,89,126,244,10130,340
"3279",-5243,200901,89,126,245,10130,360
"3280",-5243,200901,89,126,246,10130,410
"3281",-5243,200901,89,126,247,10130,330
"3282",-5243,200901,89,126,248,10130,400
"3283",-5244,200901,89,127,383,21740,600
"3284",-5244,200901,89,127,384,21740,240
"3285",-5244,200901,89,127,385,21740,150
"3286",-5244,200901,89,127,386,21740,140
"3287",-5244,200901,89,127,672,21720,600
"3288",-5244,200901,89,127,673,21720,640
"3289",-5244,200901,89,127,674,21720,510
"3290",-5244,200901,89,127,675,21720,400
"3291",-5244,200901,89,127,676,21720,380
"3292",-5244,200901,89,127,677,21720,430
"3293",-5244,200901,89,127,678,21720,490
"3294",-5244,200901,89,127,679,21720,370
"3295",-5244,200901,89,127,680,21720,580
"3296",-5244,200901,89,127,681,21720,570
"3297",-5244,200901,89,127,682,21720,530
"3298",-5244,200901,89,127,683,21720,320
"3299",-5244,200901,89,127,684,21720,390
"3300",-5244,200901,89,127,685,21720,330
"3301",-5244,200901,89,127,686,21720,270
"3302",-5244,200901,89,127,687,21720,260
"3303",-5244,200901,89,127,688,21720,280
"3304",-5244,200901,89,127,689,21720,200
"3305",-5244,200901,89,127,690,21720,500
"3306",-5244,200901,89,127,691,21720,520
"3307",-5244,200901,89,127,692,21720,410
"3308",-5244,200901,89,127,325,10261,240
"3309",-5244,200901,89,127,326,10261,410
"3310",-5244,200901,89,127,327,10261,170
"3311",-5244,200901,89,127,328,10261,320
"3312",-5244,200901,89,127,252,10130,370
"3313",-5244,200901,89,127,253,10130,460
"3314",-5244,200901,89,127,254,10130,350
"3315",-5244,200901,89,127,379,21740,670
"3316",-5244,200901,89,127,380,21740,690
"3317",-5244,200901,89,127,381,21740,630
"3318",-5244,200901,89,127,382,21740,650
"3319",-5244,200901,89,127,226,471,940
"3320",-5244,200901,89,127,227,471,940
"3321",-5245,200901,89,128,693,21720,360
"3322",-5245,200901,89,128,694,21720,310
"3323",-5245,200901,89,128,695,21720,330
"3324",-5245,200901,89,128,696,21720,510
"3325",-5245,200901,89,128,697,21720,620
"3326",-5245,200901,89,128,698,21720,330
"3327",-5245,200901,89,128,699,21720,470
"3328",-5245,200901,89,128,700,21720,420
"3329",-5245,200901,89,128,701,21720,540
"3330",-5245,200901,89,128,702,21720,540
"3331",-5245,200901,89,128,703,21720,370
"3332",-5245,200901,89,128,704,21720,430
"3333",-5245,200901,89,128,705,21720,520
"3334",-5245,200901,89,128,228,471,250
"3335",-5245,200901,89,128,229,471,630
"3336",-5245,200901,89,128,387,21740,660
"3337",-5245,200901,89,128,388,21740,640
"3338",-5245,200901,89,128,389,21740,590
"3339",-5245,200901,89,128,390,21740,600
"3340",-5245,200901,89,128,391,21740,750
"3341",-5245,200901,89,128,392,21740,630
"3342",-5245,200901,89,128,393,21740,170
"3343",-5245,200901,89,128,394,21740,150
"3344",-5246,200901,89,129,395,21740,670
"3345",-5246,200901,89,129,396,21740,690
"3346",-5246,200901,89,129,397,21740,680
"3347",-5246,200901,89,129,398,21740,630
"3348",-5246,200901,89,129,399,21740,660
"3349",-5246,200901,89,129,400,21740,580
"3350",-5246,200901,89,129,401,21740,100
"3351",-5246,200901,89,129,402,21740,100
"3352",-5246,200901,89,129,329,10261,420
"3353",-5246,200901,89,129,255,10130,260
"3354",-5246,200901,89,129,256,10130,350
"3355",-5246,200901,89,129,230,471,480
"3356",-5246,200901,89,129,231,471,360
"3357",-5247,200901,89,130,330,10261,190
"3358",-5247,200901,89,130,23,10115,100
"3359",-5247,200901,89,130,24,10115,110
"3360",-5247,200901,89,130,25,10115,120
"3361",-5247,200901,89,130,26,10115,130
"3362",-5247,200901,89,130,232,471,550
"3363",-5247,200901,89,130,233,471,530
"3364",-5248,200901,89,131,234,471,770
"3365",-5248,200901,89,131,235,471,680
"3366",-5248,200901,89,131,236,471,480
"3367",-5248,200901,89,131,27,10115,110
"3368",-5248,200901,89,131,28,10115,120
"3369",-5248,200901,89,131,329,10285,290
"3370",-5248,200901,89,131,331,10261,240
"3371",-5249,200901,89,132,237,471,410
"3372",-5249,200901,89,132,238,471,600
"3373",-5249,200901,89,132,403,21740,100
"3374",-5249,200901,89,132,404,21740,100
"3375",-5249,200901,89,132,405,21740,90
"3376",-5249,200901,89,132,406,21740,730
"3377",-5249,200901,89,132,478,10210,270
"3378",-5249,200901,89,132,479,10210,370
