"","survey","ship","data_set_id","analysis_id","specimen_id","event_id","class","species_code","sample_correction","length_key","partition","primary_length","ts_length","catch_sampling_expansion","user_defined_expansion","sample_correction_scalar","sigma_bs_re_75m","ts_relationship","external","haul_weight","is_depth_dependent_ts","scientific_name","common_name","w"
"2212",201801,157,1,5,1659,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",38.5,38.5,2.1547827936,1,1.00000005089,0.000372324366311,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.1547829032569
"2213",201801,157,1,5,1661,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",46.8,46.8,2.1547827936,1,1.00000000029,0.000550163413775,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279422489
"2214",201801,157,1,5,1662,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",41.9,41.9,2.1547827936,1,1.00000000613,0.000440989293802,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478280680882
"2215",201801,157,1,5,1663,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",51.2,51.2,2.1547827936,1,1.00000000002,0.000658475956702,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.1547827936431
"2216",201801,157,1,5,1664,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",43.1,43.1,2.1547827936,1,1.00000000291,0.000466610535404,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279987042
"2217",201801,157,1,5,1666,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",41.7,41.7,2.1547827936,1,1.00000000694,0.000436789419689,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478280855419
"2218",201801,157,1,5,1667,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",45.6,45.6,2.1547827936,1,1.00000000061,0.000522311617022,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279491442
"2219",201801,157,1,5,1668,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",44,44,2.1547827936,1,1.00000000166,0.00048630121314,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279717694
"2220",201801,157,1,5,1669,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",48.9,48.9,2.1547827936,1,1.00000000008,0.000600644795389,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279377238
"2221",201801,157,1,5,1670,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",45.1,45.1,2.1547827936,1,1.00000000084,0.000510920212055,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279541002
"2222",201801,157,1,5,1671,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",45.5,45.5,2.1547827936,1,1.00000000065,0.000520023288483,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279500061
"2223",201801,157,1,5,1672,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",42.9,42.9,2.1547827936,1,1.00000000329,0.000462290090741,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478280068924
"2224",201801,157,1,5,1673,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",46.3,46.3,2.1547827936,1,1.0000000004,0.000538470582436,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279446191
"2225",201801,157,1,5,1674,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",44.4,44.4,2.1547827936,1,1.00000000129,0.000495183243562,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279637967
"2226",201801,157,1,5,1675,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",48.2,48.2,2.1547827936,1,1.00000000012,0.000583571503314,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279385857
"2227",201801,157,1,5,1676,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",43.7,43.7,2.1547827936,1,1.000000002,0.000479692439939,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279790957
"2228",201801,157,1,5,1677,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",45.8,45.8,2.1547827936,1,1.00000000054,0.000526903345419,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279476358
"2229",201801,157,1,5,1678,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",45.1,45.1,2.1547827936,1,1.00000000084,0.000510920212055,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279541002
"2230",201801,157,1,5,1679,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",42.2,42.2,2.1547827936,1,1.00000000509,0.000447326783269,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478280456784
"2231",201801,157,1,5,1680,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",38.8,38.8,2.1547827936,1,1.00000004223,0.000378149430945,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478288459648
"2232",201801,157,1,5,1681,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",45.1,45.1,2.1547827936,1,1.00000000084,0.000510920212055,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279541002
"2233",201801,157,1,5,1682,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",44.5,44.5,2.1547827936,1,1.00000000122,0.0004974163106,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279622884
"2234",201801,157,1,5,1683,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",44.9,44.9,2.1547827936,1,1.00000000095,0.000506398816479,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279564704
"2235",201801,157,1,5,1684,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",44.9,44.9,2.1547827936,1,1.00000000095,0.000506398816479,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279564704
"2236",201801,157,1,5,1685,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",40.8,40.8,2.1547827936,1,1.00000001216,0.000418138662935,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478281980216
"2237",201801,157,1,5,1686,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",43.7,43.7,2.1547827936,1,1.000000002,0.000479692439939,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279790957
"2238",201801,157,1,5,1687,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",42.8,42.8,2.1547827936,1,1.0000000035,0.00046013740407,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478280114174
"2239",201801,157,1,5,1688,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",45.9,45.9,2.1547827936,1,1.00000000051,0.000529206745277,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279469894
"2240",201801,157,1,5,1689,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",41.4,41.4,2.1547827936,1,1.00000000837,0.000430527286815,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478281163553
"2241",201801,157,1,5,1690,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",43.1,43.1,2.1547827936,1,1.00000000291,0.000466610535404,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279987042
"2242",201801,157,1,5,1691,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",44.6,44.6,2.1547827936,1,1.00000000114,0.00049965440141,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279605645
"2243",201801,157,1,5,1692,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",47.8,47.8,2.1547827936,1,1.00000000016,0.000573925859417,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279394477
"2244",201801,157,1,5,1694,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",47.4,47.4,2.1547827936,1,1.0000000002,0.000564360595886,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279403096
"2245",201801,157,1,5,1695,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",45.6,45.6,2.1547827936,1,1.00000000061,0.000522311617022,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279491442
"2246",201801,157,1,5,1696,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",47.5,47.5,2.1547827936,1,1.00000000019,0.000566744376109,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279400941
"2247",201801,157,1,5,1698,6,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",44.8,44.8,2.1547827936,1,1.00000000101,0.00050414565435,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",2.15478279577633
"2248",201801,157,1,5,2833,8,"PK2",21720,"none",1,"Codend",72,72,1,1,1,0.000943332925103,"generic_swimbladder_fish","N",1,0,"Gadus macrocephalus","Pacific cod",1
"2249",201801,157,1,5,2520,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",48.7,48.7,1.1863238802,1,1.00000000009,0.000595741593075,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388030677
"2250",201801,157,1,5,2521,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",47.3,47.3,1.1863238802,1,1.00000000021,0.000561981839435,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388044913
"2251",201801,157,1,5,2522,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",46.2,46.2,1.1863238802,1,1.00000000042,0.000536147087487,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388069826
"2252",201801,157,1,5,2523,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",47.3,47.3,1.1863238802,1,1.00000000021,0.000561981839435,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388044913
"2253",201801,157,1,5,2524,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",44.4,44.4,1.1863238802,1,1.00000000129,0.000495183243562,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388173036
"2254",201801,157,1,5,2525,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",43.8,43.8,1.1863238802,1,1.00000000188,0.000481890340567,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388243029
"2255",201801,157,1,5,2526,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",44,44,1.1863238802,1,1.00000000166,0.00048630121314,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.1863238821693
"2256",201801,157,1,5,2527,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",41.8,41.8,1.1863238802,1,1.00000000653,0.000438886844859,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.1863238879467
"2257",201801,157,1,5,2528,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",47.4,47.4,1.1863238802,1,1.0000000002,0.000564360595886,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388043726
"2258",201801,157,1,5,2529,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",47,47,1.1863238802,1,1.00000000026,0.00055487571272,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388050844
"2259",201801,157,1,5,2530,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",46.4,46.4,1.1863238802,1,1.00000000037,0.000540799101158,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388063894
"2260",201801,157,1,5,2531,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",47.2,47.2,1.1863238802,1,1.00000000023,0.000559608106757,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388047285
"2261",201801,157,1,5,2532,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",42.6,42.6,1.1863238802,1,1.00000000397,0.000455847102045,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388490971
"2262",201801,157,1,5,2533,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",51.1,51.1,1.1863238802,1,1.00000000002,0.000655906296882,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388022373
"2263",201801,157,1,5,2534,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",41.9,41.9,1.1863238802,1,1.00000000613,0.000440989293802,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388747217
"2264",201801,157,1,5,2535,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",41.8,41.8,1.1863238802,1,1.00000000653,0.000438886844859,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.1863238879467
"2265",201801,157,1,5,2536,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",43.4,43.4,1.1863238802,1,1.00000000241,0.000473128880693,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388305904
"2266",201801,157,1,5,2537,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",41.7,41.7,1.1863238802,1,1.00000000694,0.000436789419689,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388843309
"2267",201801,157,1,5,2538,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",44.5,44.5,1.1863238802,1,1.00000000122,0.0004974163106,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388164732
"2268",201801,157,1,5,2539,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",41.6,41.6,1.1863238802,1,1.00000000739,0.000434697018291,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388896693
"2269",201801,157,1,5,2540,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",50.2,50.2,1.1863238802,1,1.00000000003,0.000633005428286,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388023559
"2270",201801,157,1,5,2541,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",48.6,48.6,1.1863238802,1,1.00000000009,0.000593297527577,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388030677
"2271",201801,157,1,5,2542,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",43.8,43.8,1.1863238802,1,1.00000000188,0.000481890340567,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388243029
"2272",201801,157,1,5,2543,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",53.1,53.1,1.1863238802,1,1.00000000001,0.000708254010115,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388021186
"2273",201801,157,1,5,2544,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",41.7,41.7,1.1863238802,1,1.00000000694,0.000436789419689,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388843309
"2274",201801,157,1,5,2545,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",41.7,41.7,1.1863238802,1,1.00000000694,0.000436789419689,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388843309
"2275",201801,157,1,5,2546,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",44.6,44.6,1.1863238802,1,1.00000000114,0.00049965440141,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388155241
"2276",201801,157,1,5,2547,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",44.9,44.9,1.1863238802,1,1.00000000095,0.000506398816479,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388132701
"2277",201801,157,1,5,2548,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",51.1,51.1,1.1863238802,1,1.00000000002,0.000655906296882,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388022373
"2278",201801,157,1,5,2549,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",46.4,46.4,1.1863238802,1,1.00000000037,0.000540799101158,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388063894
"2279",201801,157,1,5,2550,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",40.7,40.7,1.1863238802,1,1.00000001294,0.000416091475493,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632389555103
"2280",201801,157,1,5,2551,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",41.9,41.9,1.1863238802,1,1.00000000613,0.000440989293802,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388747217
"2281",201801,157,1,5,2552,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",44.2,44.2,1.1863238802,1,1.00000000146,0.000490732180805,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388193203
"2282",201801,157,1,5,2553,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",46.7,46.7,1.1863238802,1,1.00000000031,0.000547814799961,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388056776
"2283",201801,157,1,5,2554,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",46.5,46.5,1.1863238802,1,1.00000000035,0.000543132643653,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388061521
"2284",201801,157,1,5,2555,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",50.9,50.9,1.1863238802,1,1.00000000002,0.000650782048562,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388022373
"2285",201801,157,1,5,2556,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",41.8,41.8,1.1863238802,1,1.00000000653,0.000438886844859,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.1863238879467
"2286",201801,157,1,5,2557,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",49,49,1.1863238802,1,1.00000000007,0.000603103932205,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388028304
"2287",201801,157,1,5,2558,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",40.7,40.7,1.1863238802,1,1.00000001294,0.000416091475493,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632389555103
"2288",201801,157,1,5,2559,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",47.5,47.5,1.1863238802,1,1.00000000019,0.000566744376109,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.1863238804254
"2289",201801,157,1,5,2560,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",47.1,47.1,1.1863238802,1,1.00000000024,0.000557239397853,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388048472
"2290",201801,157,1,5,2561,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",44.4,44.4,1.1863238802,1,1.00000000129,0.000495183243562,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388173036
"2291",201801,157,1,5,2562,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",45.3,45.3,1.1863238802,1,1.00000000074,0.000515461702724,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388107788
"2292",201801,157,1,5,2563,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",49.6,49.6,1.1863238802,1,1.00000000005,0.000617964252334,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388025932
"2293",201801,157,1,5,2564,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",50.2,50.2,1.1863238802,1,1.00000000003,0.000633005428286,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388023559
"2294",201801,157,1,5,2565,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",45.1,45.1,1.1863238802,1,1.00000000084,0.000510920212055,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632388119651
"2295",201801,157,1,5,2566,8,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",40.2,40.2,1.1863238802,1,1.00000001767,0.000405930894878,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.18632390116234
"2296",201801,157,1,5,3382,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",26.3,26.3,1,1,1.00010106862,0.000173744672581,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.00010106862
"2297",201801,157,1,5,3386,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",25.5,25.5,1,1,1.0001662935,0.000163335415209,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.0001662935
"2298",201801,157,1,5,3390,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",26.5,26.5,1,1,1.00008923837,0.000176397224653,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.00008923837
"2299",201801,157,1,5,3393,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",28.3,28.3,1,1,1.0000291051,0.000201174472413,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.0000291051
"2300",201801,157,1,5,3394,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",24.6,24.6,1,1,1.00029118337,0.000152009319289,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.00029118337
"2301",201801,157,1,5,3397,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",30.6,30.6,1,1,1.00000695384,0.000235202997901,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.00000695384
"2302",201801,157,1,5,3398,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",25.9,25.9,1,1,1.00012964203,0.000168499853712,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.00012964203
"2303",201801,157,1,5,3399,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",26.7,26.7,1,1,1.00007879286,0.000179069871816,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.00007879286
"2304",201801,157,1,5,3400,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",25.5,25.5,1,1,1.0001662935,0.000163335415209,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.0001662935
"2305",201801,157,1,5,3401,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",27.8,27.8,1,1,1.00003973113,0.000194128630973,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.00003973113
"2306",201801,157,1,5,3402,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",34.2,34.2,1,1,1.00000073971,0.000293800284575,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.00000073971
"2307",201801,157,1,5,3403,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",30.5,30.5,1,1,1.00000740043,0.000233668235291,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.00000740043
"2308",201801,157,1,5,3404,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",26.4,26.4,1,1,1.00009496946,0.00017506843673,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.00009496946
"2309",201801,157,1,5,3405,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",26.7,26.7,1,1,1.00007879286,0.000179069871816,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.00007879286
"2310",201801,157,1,5,3406,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",27.4,27.4,1,1,1.00005096363,0.000188582385732,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",1.00005096363
"2311",201801,157,1,5,3408,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",11.2,11.2,2.7928498834,1,2.22040385343,3.15091033969e-05,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",6.20125464315289
"2312",201801,157,1,5,3410,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",12.4,12.4,2.7928498834,1,1.57824938798,3.86227657709e-05,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",4.40781361919606
"2313",201801,157,1,5,3407,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",13.6,13.6,2.7928498834,1,1.27398500403,4.64598514372e-05,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",3.55804886995853
"2314",201801,157,1,5,3411,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",11.5,11.5,2.7928498834,1,2.01252667412,3.32196980567e-05,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",5.62068488715543
"2315",201801,157,1,5,3409,10,"PK2",21740,"dyson_shelikof_pocket_net_2018_only",1,"Codend",12.4,12.4,2.7928498834,1,1.57824938798,3.86227657709e-05,"standard_pollock","N",1,0,"Gadus chalcogrammus","walleye pollock",4.40781361919606
"2316",201801,157,1,5,3267,10,"PK2",23041,"none",1,"Codend",12.5,13.2,1,1,1,1.6362258856e-05,"capelin","N",1,0,"Mallotus catervarius","Pacific capelin",1
"2317",201801,157,1,5,3268,10,"PK2",23041,"none",1,"Codend",10.2,10.8,1,1,1,1.08633177003e-05,"capelin","N",1,0,"Mallotus catervarius","Pacific capelin",1
"2318",201801,157,1,5,3269,10,"PK2",23041,"none",1,"Codend",9.9,10.5,1,1,1,1.02287993708e-05,"capelin","N",1,0,"Mallotus catervarius","Pacific capelin",1
"2319",201801,157,1,5,3310,10,"PK2",23041,"none",1,"Codend",11.1,11.7,1,1,1,1.28814286554e-05,"capelin","N",1,0,"Mallotus catervarius","Pacific capelin",1
"2320",201801,157,1,5,3355,10,"PK2",23041,"none",1,"Codend",10.4,11,1,1,1,1.12969369539e-05,"capelin","N",1,0,"Mallotus catervarius","Pacific capelin",1
"2321",201801,157,1,5,3380,10,"PK2",23041,"none",1,"Codend",11.1,11.7,1,1,1,1.28814286554e-05,"capelin","N",1,0,"Mallotus catervarius","Pacific capelin",1
"2322",201801,157,1,5,3381,10,"PK2",23041,"none",1,"Codend",11,11.6,1,1,1,1.26487084777e-05,"capelin","N",1,0,"Mallotus catervarius","Pacific capelin",1
